Date,DJIA_Close,DJIA_Volume,NASDAQ_Close,NASDAQ_Volume,SP_Close,SP_Volume,R2000_Close,R2000_Volume,week,debt,stocks,restaurant,inflation,economics,portfolio,housing,dow_jones,credit,revenue,investment,return,markets,unemployment,growth,hedge,money,derivatives,leverage,MMM_Close,MMM_Volume,AXP_Close,AXP_Volume,APPL_Close,APPL_Volume,BA_Close,BA_Volume,CAT_Close,CAT_Volume,CVX_Close,CVX_Volume,CSCO_Close,CSCO_Volume,KO_Close,KO_Volume,DIS_Close,DIS_Volume,XOM_Close,XOM_Volume,GE_Close,GE_Volume,GS_Close,GS_Volume,HD_Close,HD_Voume,IBM_Close,IBM_Volume,INTC_Close,INTC_Volume,JNJ_Close,JNJ_Volume,JPM_Close,JPM_Volume,MCD_Close,MCD_Volume,MRK_Close,MRK_Volume,MSFT_Close,MSFT_Volume,NKE_Close,NKE_Volume,PFE_Close,PFE_Volume,PG_Close,PG_Volume,TRV_Close,TRV_Volume,UNH_Close,UNH_Volume,UTX_Close,UTX_Volume,VZ_Close,VZ_Volume,WMT_Close,WMT_Volume
3/3/04,10593.11035,188800000,2033.359985,1814850000,1151.030029,1334500000,591.320007,13345000,,,,,,,,,,,,,,,,,,,,,78.949997,2837900,46.819798,4493700,1.708571,56282800,43.060001,2838400,38.66,3606200,44.915001,4035400,22.700001,55386900,24.57,11588800,26.282051,10622200,41.900002,13615700,32.849998,14797700,106.510002,3033000,37.049999,5706200,96.839996,4806500,29.040001,68249000,53.220001,6706500,42.099998,7990900,28.889999,5100200,47.110001,7155500,26.370001,54998700,9.22875,16876000,36.959999,13447700,51.23,6323000,43,788000,31.16,7821800,45.259998,5000600,35.073589,10301600,60.360001,10007800
3/4/04,10588,161050000,2055.110107,1799070000,1154.869995,1265800000,598.380005,12658000,,,,,,,,,,,,,,,,,,,,,78.889999,1951300,46.706009,5316000,1.797143,165055800,42.630001,2423400,38.450001,2649800,44.665001,2974800,23.190001,45492400,24.415001,8508000,26.429979,7671700,41.75,8363400,32.900002,15287500,108.519997,3631900,37.099998,5845800,96.389999,3547900,29.65,60135800,53.029999,3958000,42.599998,9311600,28.84,5007600,47.779999,6336200,26.370001,44023200,9.34,7900000,37.369999,14236000,51.049999,4731600,42.720001,738800,31.25,5388400,45.110001,4180800,35.29842,7071100,61.049999,11159600
3/5/04,10595.54981,266500000,2047.630005,2045230000,1156.859985,1398200000,599.539978,13982000,,,,,,,,,,,,,,,,,,,,,78.660004,2852900,46.189583,7314700,1.91,385149800,42.720001,3163700,38.185001,5206000,45.110001,4360600,22.889999,56365600,25.049999,22941800,26.114399,8569000,42.490002,12789200,32.77,18573000,109.050003,3893200,37.450001,9249200,96.449997,3970900,28.950001,118682400,53.130001,7141300,43.009998,16242100,29.85,11285300,48.099998,6050200,26.35,59849800,9.35375,11669600,37.169998,13523000,50.880001,7895600,42.240002,905100,31.584999,6338600,44.950001,4249600,35.055599,6889900,60.240002,9863800
3/8/04,10529.48047,199300000,2008.780029,2044260000,1147.199951,1254400000,592.51001,12544000,3/7/04,86,82,79,97,78,87,86,95,88,38,91,69,87,78,89,85,93,74,59,77.669998,2377000,46.513443,4797300,1.857143,130718000,42.419998,2552800,38.445,5699200,45.349998,5735400,22.360001,62038700,24.93,12211400,25.877712,6778700,42.560001,10421600,31.83,27443300,107.349998,2860100,37.220001,6794900,94.589996,5084200,27.700001,105763200,53.099998,5588400,42.939999,8789300,29.309999,5445100,47.669998,4659700,25.83,69367800,9.31125,9268800,37.509998,15128000,51.235001,5631800,42.09,877500,31.225,4818400,45.23,4459000,35.343384,6284100,60.459999,8077800
3/9/04,10456.95996,246270000,1995.160034,2105450000,1140.579956,1499400000,585.950012,14994000,,,,,,,,,,,,,,,,,,,,,77.849998,2604200,46.548454,3959800,1.935714,154590800,41.68,3561800,38.200001,5101800,45.005001,5343400,22.120001,64071900,25.09,12788400,25.867849,8952700,42.779999,14112100,31.559999,58142400,105.760002,3070800,36.970001,7330100,94.529999,6390600,27.98,92538800,52.669998,6423800,42.470001,9036700,28.98,7616900,47.279999,5937800,25.719999,81111700,9.5825,36010400,37.299999,19921800,51.244999,5507800,41.580002,831100,30.705,5029400,44.375,5117400,35.253452,6507200,60.279999,9767300
3/10/04,10296.88965,259000000,1964.150024,2159820000,1123.890015,1648400000,575.01001,16484000,,,,,,,,,,,,,,,,,,,,,76,4185500,45.681908,5537800,1.977143,251741000,41.119999,3745800,36.755001,9450400,44.365002,6830000,22.209999,80618500,24.950001,11676000,25.098619,13672100,42.43,18667900,31.1,40497500,103.550003,3450200,36.400002,6455800,93.059998,6536300,27.309999,88033100,51.77,9345100,42.029999,10364300,28.91,4929300,46.150002,9432300,25.370001,75155800,9.58125,13277600,36.369999,19680000,52.764999,18925000,40.82,751700,30.809999,5235000,43.549999,7979400,34.417084,8690700,58.759998,13751700
3/11/04,10128.37988,292050000,1943.890015,2191370000,1106.780029,1889900000,568.73999,18899000,,,,,,,,,,,,,,,,,,,,,75.349998,4397500,45.10421,7105700,1.939286,148962800,40.150002,3113400,36.575001,7803400,43.465,6864400,22.34,89673500,24.09,18371000,24.605522,13090300,41.349998,14986100,30.42,42291200,102.989998,3427600,36.09,8674800,91.209999,8560800,27.08,97958600,51.110001,9841900,41.310001,11924500,28.700001,5398400,44.990002,8946100,25.09,90536300,9.335,10915200,35.240002,24973500,51.974998,10989600,40.099998,1621600,30.305,4574600,42.814999,6894000,33.796551,8594000,57.900002,14920600
3/12/04,10240.08008,223350000,1984.72998,1707130000,1120.569946,1388500000,582.840027,13885000,,,,,,,,,,,,,,,,,,,,,76.220001,3324500,45.620636,6053600,1.968571,82306000,40.299999,4599100,37.465,5666600,44.224998,4950800,23.129999,73013300,24.225,15979600,25.739645,15640200,42.029999,11271700,30.6,28106600,104.93,3167300,36.09,6765300,93.300003,6290600,27.690001,56526800,50.709999,10039500,41.52,10815400,29.01,3233300,45.150002,6612200,25.379999,64137100,9.35,11013600,35.290001,22530300,52.060001,7387000,40.630001,832000,30.91,4629800,43.674999,4582600,34.093327,7311300,58.48,9203700
3/15/04,10102.88965,219150000,1939.199951,1723290000,1104.48999,1600600000,566.950012,16006000,3/14/04,78,66,68,75,87,87,90,74,88,42,93,68,82,78,93,90,94,80,80,74.870003,3473600,44.596535,6754800,1.889286,120429400,39.779999,3114000,36.990002,5711600,43.830002,5594800,22.780001,68079900,23.855,16688400,24.980276,11250800,41.779999,11621200,30.299999,34590500,102.82,3343000,35.41,7237200,91.82,6523000,27.1,54857000,50.57,7877500,40.93,7970000,28.450001,4228900,44.849998,6891900,25.16,68835300,9.3,12434400,34.950001,22257500,51.259998,7758600,39.52,986200,31.059999,3550200,43.950001,6760400,33.544739,7113800,57.900002,10799900
3/16/04,10184.66992,194560000,1943.089966,1963640000,1110.699951,1500700000,566.640015,15007000,,,,,,,,,,,,,,,,,,,,,78.809998,7482900,44.333946,7941000,1.844286,151358200,39.41,3629000,37.674999,6185200,43.84,3775800,23.120001,59320900,24.08,11500800,25.049309,9537800,42.07,9720000,30.5,25267500,103.059998,4360800,35.860001,5786400,92.449997,4627600,27.16,67306500,51.080002,6583200,41.330002,7481600,28.66,3493700,45.110001,6383400,25.18,65453800,9.38875,9628800,35.419998,15855100,51.529999,6721400,40.310001,2193600,31.455,5380600,44.02,5190200,33.499771,5384800,57.970001,7986000
3/17/04,10300.29981,181210000,1976.76001,1678770000,1123.75,1490100000,578.570007,14901000,,,,,,,,,,,,,,,,,,,,,79.559998,3714400,44.640301,6156800,1.870714,102858000,39.799999,2581800,38.610001,5044400,44.459999,3594800,23.5,52578100,24.440001,9687000,25.443787,6610200,42.240002,9077700,30.76,24289500,104.010002,3272900,36.5,5748500,93.389999,4663000,27.790001,55548300,50.880001,7599200,42.279999,8745600,28.700001,4023400,44.389999,11410800,25.129999,56241400,9.51875,11176800,34.900002,23985500,52.110001,6045200,40.650002,895300,31.67,3813200,44.400002,3196600,33.580711,6279600,58.349998,7981000
3/18/04,10295.78027,218820000,1962.439941,1677760000,1122.319946,1369200000,574.549988,13692000,,,,,,,,,,,,,,,,,,,,,79.879997,3553800,45.130466,4875100,1.833571,80270400,39.720001,2352800,38.599998,4893400,44.875,4939000,23.17,55961200,24.52,9101600,25.374754,7418800,42.459999,10556900,30.719999,26695200,103.699997,3203800,36.990002,8353600,92.849998,4605200,27.200001,70686100,50.98,6196900,42.02,10219700,28.02,6672200,44.57,7631400,24.889999,123231000,9.6025,14826400,34.700001,21821900,52.215,6200600,40.59,1404100,32.040001,4089600,43.915001,4922400,33.607693,5988400,58.939999,9070400
3/19/04,10186.59961,261590000,1940.469971,1645680000,1109.780029,1457400000,570.73999,14574000,,,,,,,,,,,,,,,,,,,,,79.760002,3577300,44.710323,5035400,1.847143,102144000,39.43,2732400,38.150002,4883800,44.099998,4519800,22.5,70226700,24.389999,12974200,25.039448,8138300,41.5,18987700,30.139999,40369800,102.660004,3018900,36.68,7530600,91.620003,7058700,26.49,83734500,50.049999,10158900,41.330002,9468900,28.1,6240600,43.77,7928300,24.629999,86281600,9.60875,20111200,33.950001,26173200,52.014999,7734000,40.169998,770100,31.735001,5538200,42.700001,9176200,33.697624,6777400,58.599998,8965300
3/22/04,10064.75,248930000,1909.900024,1982240000,1095.400024,1452300000,558.98999,14523000,3/21/04,76,75,72,77,82,76,81,71,83,39,82,69,81,69,92,84,93,78,91,79.709999,3858100,43.948814,5935600,1.847143,104757800,38.68,4475800,37.75,3908200,43.650002,4345400,22.35,56288400,24.125,11216800,24.556213,8651300,40.939999,12364500,29.41,45559200,101.300003,4648000,36.060001,6640400,91.019997,6223500,26.23,73006200,49.5,9306200,40.799999,9690300,28.35,6544400,43.580002,9671800,24.5,127605200,9.5725,10908000,33.700001,20626200,51.985001,7327200,39.650002,715100,31.475,4611000,42.174999,6710000,32.906219,6506200,58.099998,9077200
3/23/04,10063.63965,215260000,1901.800049,1835180000,1093.949951,1458200000,560.919983,14582000,,,,,,,,,,,,,,,,,,,,,79.599998,3209800,43.948814,5383400,1.806429,96378800,39.110001,3495900,37.924999,4311800,43.735001,5199400,22.360001,58934600,24.065001,8855600,24.753452,7542200,40.759998,10905800,29.200001,59053800,101.389999,6971100,36.209999,7240500,91.32,5065300,26.16,70217700,49.650002,6573300,40.98,10830000,27.76,4426400,43.950001,5927600,24.15,91696300,9.5375,11292800,34.139999,19932000,51.68,7747400,39.509998,859200,31.85,4958400,42.189999,5181600,32.429577,10870200,58.209999,9325000
3/24/04,10048.23047,224310000,1909.47998,1839440000,1091.329956,1527800000,557.630005,15278000,,,,,,,,,,,,,,,,,,,,,79.43,2619400,43.79126,5828000,1.821429,107053800,39.029999,3381100,38.165001,3443600,42.939999,5385800,22.67,51709700,24.245001,10076200,24.428007,8694000,40.099998,13192300,29.18,58666800,99.239998,6796300,35.990002,6452000,91.769997,6210400,26.530001,69501200,49.650002,6845700,40.740002,7835100,27.700001,3455300,43.009998,8432300,24.41,97584700,9.575,8612000,34.18,19130400,51.509998,6250200,39.200001,1329500,30.995001,6591600,42.025002,5944000,32.411591,8618900,58.580002,9530300
3/25/04,10218.82031,216420000,1967.170044,1968620000,1109.189941,1471700000,571.530029,14717000,,,,,,,,,,,,,,,,,,,,,81.019997,3210300,43.721233,5518200,1.919286,141611400,39.720001,2025300,38.575001,3494400,42.34,7418200,23.58,64449300,24.379999,8376600,24.704142,7138200,40.25,12703200,29.700001,55518800,101.849998,4840900,37.150002,7944900,92.389999,5585800,27.790001,84754400,50.200001,9804900,41.5,8173900,28.450001,3400200,43.689999,7760300,25.190001,85677900,9.56,9320000,34.310001,20256100,52.27,5898400,39.82,1368200,31.145,4577800,42.950001,4706200,32.726357,6627300,59.82,11043800
3/26/04,10212.96973,198830000,1960.02002,1579820000,1108.060059,1319100000,572.919983,13191000,,,,,,,,,,,,,,,,,,,,,79.980003,2615700,43.79126,4963200,1.931429,104973400,39.349998,3591900,38.720001,3820000,42.669998,7657200,23.4,48203800,24.389999,8349200,24.753452,5353600,40.740002,11345400,30.1,69142600,103.75,4545500,36.93,6852100,92.769997,4397700,27.379999,65644100,50.130001,5767800,41.25,6019400,27.870001,4185000,44,5602800,25.030001,61584900,9.53125,7210400,34.290001,14960800,51.974998,5383000,39.740002,766700,31.035,3785800,43.150002,4651400,32.393604,6021800,59.41,6867600
3/29/04,10329.62988,197150000,1992.569946,1706000000,1122.469971,1405500000,583.390015,14055000,3/28/04,89,79,69,73,92,92,90,100,88,43,94,65,83,82,91,98,94,88,74,80.800003,2651500,44.517757,5558000,1.993571,87682000,39.93,2133500,39.740002,5055400,42.689999,5664200,23.85,44442700,24.700001,9608200,24.852072,4740700,41.09,9621800,30.48,59129400,104.220001,3612300,37.299999,5376700,92.68,4876300,27.690001,66249300,50.57,6578300,42.060001,7541100,28.469999,5874500,44.57,5437100,25.309999,51881600,9.575,13025600,35.02,16169100,52.439999,5299600,39.939999,1833700,31.625,4554400,42.924999,4317400,32.62743,6925400,60.130001,8420400
3/30/04,10381.7002,189060000,2000.630005,1598550000,1127,1332400000,589.400024,13324000,,,,,,,,,,,,,,,,,,,,,81.68,3000700,45.436825,8739100,1.994286,89919200,40.330002,2467300,40,6002400,43.540001,6641400,23.93,38857600,25.115,14505400,24.832348,4772900,41.549999,10453100,30.690001,48220800,104.260002,3067700,37.41,5044600,92.32,5415700,27.43,62191000,50.419998,5754900,41.98,7785300,28.66,2617200,44.099998,7369100,25.200001,59010400,9.6025,6111200,35.139999,15672300,52.990002,6431600,40.200001,1534600,31.82,3783800,42.875,5485400,32.654408,5671400,60,6470300
3/31/04,10357.7002,207420000,1994.219971,1861460000,1126.209961,1560700000,590.309998,15607000,,,,,,,,,,,,,,,,,,,,,81.870003,2986400,45.384304,6598300,1.931429,97693400,41.07,3416500,39.535,3436600,43.889999,7320200,23.57,51583000,25.15,10403200,24.64497,8254000,41.59,12630500,30.52,49868200,104.349998,2480200,37.360001,6272500,91.839996,4613500,27.200001,57809100,50.720001,7201900,41.950001,7842800,28.57,3228000,44.189999,9626100,24.93,70533200,9.73375,14523200,35.049999,16562400,52.439999,7500400,40.009998,2941800,32.220001,3800000,43.150002,5686400,32.861252,6619300,59.689999,8472000
4/1/04,10373.33008,218660000,2015.01001,1833430000,1132.170044,1560700000,595.320007,15607000,,,,,,,,,,,,,,,,,,,,,81.050003,2866000,45.690659,5640500,1.936429,79583000,40.77,2315900,39.5,3429000,43.98,9258800,23.74,44882300,25.290001,8979400,25,8353000,41.52,11381200,30.620001,47570600,106,3358700,37.080002,5471600,92.370003,4246900,27.379999,55051700,50.52,6380700,42.259998,10295200,28.91,3696600,44.790001,5782900,25.08,69051900,9.54875,12058400,35.59,22483600,52.990002,6393800,40.77,5891900,32.485001,4411800,43.290001,4003800,33.185009,15743800,58.349998,14494400
4/2/04,10470.58984,243070000,2057.169922,2183740000,1141.810059,1629200000,603.450012,16292000,,,,,,,,,,,,,,,,,,,,,81.779999,2888900,45.891979,5736500,1.964286,68619600,41.84,3273200,40.599998,5519400,44.014999,5817800,24.43,54740900,25.465,9452800,25.591717,9083600,41.91,11270900,31.059999,54217300,105.949997,3951700,36.68,12430300,94.199997,5894500,28.120001,78672000,51.18,7411400,41.529999,12806900,28.940001,3369400,45.060001,7284600,25.85,98043800,9.58,7337600,36,19926100,53.055,5788200,42.130001,2789300,32.560001,4385000,43.869999,4154000,33.49078,9152100,58.599998,10625100
4/5/04,10558.37012,182130000,2079.120117,1736300000,1150.569946,1413700000,606.390015,14137000,4/4/04,80,77,67,91,95,83,91,91,91,49,92,70,85,81,94,80,94,83,70,82.75,2237300,46.032028,3745800,2.022857,96418000,42.540001,2391800,41.205002,3417800,44.529999,4525400,24.809999,41326200,25.290001,9491000,26.134123,8190300,42.25,8649100,31.58,54271400,105.699997,2880900,37.240002,6466300,94.18,3936000,28.549999,47534500,51.52,7122000,41.75,10003200,29.360001,2826000,45.290001,4673300,25.950001,53800300,9.76,7272800,36.130001,13907200,53.174999,5795800,42.139999,3187700,33.5,5603400,44.615002,3862400,33.859501,8829600,58.639999,8421400
4/6/04,10570.80957,175720000,2059.899902,1811100000,1148.160034,1397700000,599.330017,13977000,,,,,,,,,,,,,,,,,,,,,82.830002,1653000,45.865719,3127400,1.987857,64498000,42.360001,1925000,41.455002,4342800,44.525002,3974800,24.65,38725000,25.434999,9925800,26.222879,6812900,42.189999,7449500,31.52,47456000,105.580002,2920000,36.939999,5716000,93.699997,3860100,28.27,70147800,51.48,5042500,41.5,7845200,29.01,3871400,45.150002,5235700,25.799999,48992000,9.67375,9027200,35.799999,13492000,53.5,4630400,41.400002,3068400,33.59,4191000,44.875,3298000,33.832523,4716100,59.02,6902200
4/7/04,10480.15039,218040000,2050.23999,1774960000,1140.530029,1458800000,601.640015,14588000,,,,,,,,,,,,,,,,,,,,,82.75,2952600,45.848213,4161400,1.950714,63779800,41.759998,2845300,41.049999,4794000,44.875,5356600,24.24,45047500,25.540001,11291200,25.650888,6405300,41.900002,10144700,31.4,30772700,105.25,2307100,36.490002,7767000,93.080002,4537300,27.620001,72680200,51.380001,6221500,41.369999,7224700,28.9,5193400,44.84,4902900,25.59,63268900,9.59375,8756000,35.669998,20638500,53.224998,6257000,41.700001,4511300,33.43,3334200,45.095001,7403200,33.553734,14869500,57.98,10385200
4/8/04,10442.03027,187730000,2052.879883,1694140000,1139.319946,1199800000,597.880005,11998000,,,,,,,,,,,,,,,,,,,,,82.43,2340800,45.638142,4327000,1.966429,60229400,41.349998,2152000,40.990002,2356400,44.970001,6016600,24.15,32130200,25.620001,8024800,25.887573,4121700,42.450001,12242600,31.41,38891700,105.699997,3014400,36.200001,9025200,93.120003,3868000,27.370001,71791400,50.869999,8022200,41.150002,4961800,28.67,3395900,44.630001,6052600,25.48,45294600,9.59625,9340000,35.599998,14910900,53.200001,4189400,42.75,4825100,33.25,2611600,44.900002,4355400,33.553734,7647400,56.689999,14725900
4/12/04,10515.55957,142190000,2065.47998,1501360000,1145.199951,1102400000,599.650024,11024000,,,,,,,,,,,,,,,,,,,,,83.620003,1512900,45.743179,2455500,2.002857,57635200,42.150002,1606200,41.875,3497000,45.735001,5520600,24.129999,24691100,25.424999,9983600,25.345167,6512700,43.110001,9950600,31.620001,17174300,105.82,1771200,36.459999,3910700,93.739998,3112600,27.6,51016700,51.200001,5346000,41.560001,4989800,29.02,3120300,44.889999,5204300,25.610001,38786800,9.655,4072000,35.669998,11843800,53.560001,4611600,42.990002,3496100,34.040001,3295200,44.595001,4203200,33.787556,5125400,57.34,7161800
4/13/04,10381.28027,202540000,2030.079956,1953240000,1129.439941,1423200000,585.830017,14232000,4/11/04,81,71,73,81,84,82,87,66,89,100,90,85,95,70,86,81,95,80,91,82.389999,2397800,44.990421,5104400,1.923571,109099200,41.779999,2586000,41.009998,5195400,45.380001,11384200,23.620001,42040700,25.445,12863000,24.654833,10038900,42.82,12351400,31,32492800,103.120003,3977600,35.860001,8008400,93.040001,5013600,27.67,83164700,51.389999,10773300,40.040001,11592300,28.27,4626600,44.580002,6081600,25.450001,56971500,9.5475,9755200,35.389999,20887900,52.965,7595600,41.900002,3191700,33.695,5088600,44.040001,4088000,33.400848,6622700,56.470001,13147900
4/14/04,10377.9502,230460000,2024.849976,1832200000,1128.170044,1547700000,582.02002,15477000,,,,,,,,,,,,,,,,,,,,,82.660004,1861400,43.589939,7895100,1.902857,159933200,41.57,1666800,40.514999,5116200,45.5,6705200,23.26,43324300,25.594999,8876400,24.654833,9549300,43.299999,11549600,30.48,36003500,101.410004,5584300,35.82,6885600,93.699997,5316300,27.370001,79211500,52.599998,9254300,39.27,12978200,27,15812600,45.439999,8779500,25.51,61079600,9.47625,9268000,35.810001,15937000,52.904999,7354800,41.220001,3275400,33.450001,5099000,44.084999,3541800,33.346889,5365700,57.419998,10070200
4/15/04,10397.45996,262880000,2002.170044,1956010000,1128.839966,1568700000,580.299988,15687000,,,,,,,,,,,,,,,,,,,,,82.849998,2077700,43.546173,8332200,2.092857,440361600,41.529999,1516200,40.400002,3980400,45.75,5003400,22.82,74004200,25.6,8750000,24.358974,7706800,43.68,12009400,30.76,24924600,101.730003,3763400,35.860001,6164600,93.449997,6844200,26.66,90498900,54.52,19346800,38.77,15835000,26.93,6686700,46.98,12625800,25.219999,73756900,9.44875,6162400,37.34,38241900,53.060001,5313000,41.849998,3354300,31.975,22416800,44.07,3165200,33.328903,5072200,57.790001,8682600
4/16/04,10451.96973,234660000,1995.73999,1870420000,1134.609985,1487800000,583.369995,14878000,,,,,,,,,,,,,,,,,,,,,83.730003,2234400,44.272675,6154600,2.084286,100732800,41.5,2625100,40.985001,3499800,45.865002,5050400,22.48,61589200,25.965,10517000,24.556213,11860500,43.860001,10278000,31.23,25801000,103.360001,3314300,36.200001,7030600,92.279999,11118000,26.450001,63905000,54.130001,11372700,39.259998,9741200,27.459999,4317900,47.080002,7648300,25.16,51768600,9.48875,7409600,37.619999,26885100,52.985001,5455600,42.700001,3631200,32.705002,9732400,44.360001,3158000,33.05011,8280000,58.439999,8850200
4/19/04,10437.84961,173340000,2020.430054,1672830000,1135.819946,1194900000,586.950012,11949000,4/18/04,92,72,72,93,98,92,92,67,84,28,91,58,94,81,98,91,93,84,87,83.760002,5273200,43.948814,3832900,2.025,178088400,41.490002,1312800,40.5,3235800,45.935001,4925000,22.860001,43000200,26.5,17597800,24.615385,5869600,43.73,7110700,31.1,18000200,102.480003,2497200,36,4980300,91.940002,4159400,26.68,51522500,53.919998,7614800,39.360001,7395300,26.75,15179300,46.939999,5519200,25.530001,44592100,9.54,7864800,37.580002,17427900,53.009998,5014000,42.849998,2163300,32.529999,7295400,44.099998,2160600,33.418835,4855900,58.369999,7265800
